Event_ID,Mean_Loss,Exposure,SD_C,SD_I
713,35363.4464426927,73787.21267163608,22145.5872027459,32744.390437892194
1759,46465.18569899846,136048.5255136711,8478.756031706302,22298.53535784553
1737,95054.10949480059,142581.1642422009,29193.20094917429,4159.958841406848
1580,4826.523138250605,149173.09669409765,27016.601698151953,16103.34184948041
829,180381.7846498743,840188.4453851169,29458.931179886255,28919.11655498193
1206,21452.8112983202,74650.0703005793,15146.101858223352,47512.945936127406
613,31979.059443553644,2700594.425199216,5089.558346625156,41681.78782004806
448,3469.974050381176,207981.5030166905,9188.699512746167,3528.3064209945774
1353,74117.65837523408,1339084.891429429,17354.91476027056,14059.4074024403
520,86391.67221516997,129587.50832275495,3310.1050264131545,13662.651227083461
1738,184949.7380849783,277424.60712746746,18796.89657910781,48090.73074613307
1109,28750.568594899614,437420.14624990633,11119.768434416272,40.722951095844145
1614,20828.894040839303,31243.341061258954,1413.2329557518865,28184.8962475459
1058,90646.00502320127,847594.133056931,11407.648759442243,20244.324340219853
1116,85883.23373939999,304044.1313631237,967.5423703122559,53456.91866054186
166,193661.41663647277,630681.4304433814,201.74869501045464,12820.368987238071
184,16086.982090393063,100761.24347559283,30854.541336794737,22511.72000974543
979,85524.06493953803,539816.0132688805,9424.521116363734,75654.44855753444
1439,4844.645931518784,473327.4840112247,10971.88270506656,28606.24155974255
560,45824.4230986166,739829.844962802,4597.846993816295,1464.9959242492787
1245,8899.891873340686,185308.92395545114,10955.18820616902,3850.6095475751877
116,74119.59117712174,1420406.9178842267,2589.5447865803094,36180.74842780914
507,64397.50629741159,1707270.2389537445,19166.384788425155,8560.877396380869
478,3504.5890214300694,1063592.3779867862,24270.122132326796,25701.837315991525
496,26957.04291550019,445573.2641907807,27119.115965425775,25271.093848319022
1052,35180.76891256158,286242.7666233911,1578.9183122688235,106413.06325710102
514,19956.93727111503,31364.52701074174,11422.458542532451,13327.401300854937
775,2760.6307713102506,1544429.654126124,23158.50428315564,28114.1938231894
537,26875.203189973592,1591804.8681224552,1920.9981307292585,1049.6092856152034
1165,110125.82386747179,165188.7358012077,1467.61998351377,13040.91335703337
1923,31252.02976568896,231753.73276235466,23771.33120879301,4339.283389103513
1525,27344.122577278074,1113297.491750627,22305.497809996017,38559.361207310394
1535,199014.55403998884,298521.83105998323,8336.491864963324,38472.18276105886
1462,2976.547295099354,114901.8710113272,1626.930753469053,5662.956475348853
302,102056.8137515489,2020191.513303412,10162.948066763487,8046.020254572696
7,46192.54234634421,986583.5712516729,7030.822184370418,25457.594036733037
1984,202348.78621676625,1276348.6305184376,10233.26583212111,28148.951575768788
81,35000.162022206,80498.86467755368,8114.8392292978415,22509.22663224609
1138,86180.25338795753,129270.38008193631,11767.296408114502,119956.39188347645
1478,5075.083621617358,488210.4751323077,18182.622585547386,42632.99556328004
332,184931.26780890435,365730.58170153166,20874.453881448237,11333.050971418623
169,29569.544785200367,186133.08668477827,14656.856753437487,8315.48257774051
802,51964.29264523845,1130241.5053920485,3105.4827460025804,19077.365008045355
684,10434.121272219965,1216198.4955429763,7084.589758858815,35736.80104680597
1799,203743.18991144226,305614.7848671634,1034.4280753091075,13545.240789879588
1902,78239.3223024574,117358.98345368609,8412.386954752717,28103.002338193368
15,3882.0033109632595,84762.17339979716,49251.10599118284,406.26540938135986
632,11806.437346131883,347798.2595171648,14370.58506686931,54632.16817917656
942,35738.42940056607,74876.70697979716,2351.4427188591126,31216.27430871041
58,17103.112367879487,336630.27386227064,4378.699209701738,10524.969349592033
238,25431.338071514416,325381.4472169931,934.5400451446363,10175.094816782468
634,419155.4593305453,1131435.7180149965,2819.586680546059,2280.0379367557416
887,75239.01828572912,184419.84103207407,9367.699763526743,35566.761855328725
678,178768.80869573614,431793.8694002291,5920.611233424816,30738.434941921227
240,40064.05199831072,714328.6947639234,3193.522558714545,20893.47511466912
