Event_ID,Mean_Loss,Exposure,SD_C,SD_I
427,153738.2476507071,656955.5994033199,7161.7617580493325,22866.603470674403
763,44387.38151972099,306995.44351829996,27062.36911056529,14324.895733610225
311,75436.00918679511,2139110.789024461,18622.18255579073,5647.16006968809
1081,7008.513487770715,20176.810408829853,1623.3185351006807,130746.2738296692
688,18803.262878629685,120176.2470079636,11308.776418365245,16037.91912720367
1645,190950.62053297137,286425.93079945707,65980.67069612598,20574.851008215464
466,18567.03351644009,268845.0028334656,10862.746719749379,20645.67512555833
372,21103.0966596453,1144336.0237184137,18494.15476092675,33587.207491166846
252,13208.686990115106,369445.7117143908,17587.244668912455,174.9531906712623
69,8291.872875572351,20772.07691937262,5175.2584414818075,4478.003994967522
649,15936.266524085013,235807.73558359168,5579.702129441497,19713.960888001864
1142,61688.14894346936,242412.47826588975,15451.57610581429,40593.309528683596
121,36458.667145928346,1514940.000954789,8317.370931744237,20812.656907488574
235,48413.341476129506,411428.4620879042,10143.578188570353,9604.219729242983
1721,7831.457652778666,454339.4736544475,14975.338326220872,8076.969419285384
1469,97204.59229683453,562119.79233955,18037.98521299334,24105.822358342815
185,91974.9237627782,661431.1150884716,3801.4849150566224,24333.21698826644
1521,1309.582984483282,453599.03409845266,1905.0477373082651,16813.67834932506
295,29023.286452746666,121838.3999315865,4140.254164122343,6202.056198066087
1558,4274.9779473072695,932327.0270880081,8500.063666125201,46662.003794587494
55,94243.55301109901,592746.9366917238,5025.181663816619,14448.493730281578
122,80197.63104134299,609432.2209215002,10082.037156655222,28133.910982752688
324,139359.97925315757,2552101.3618614636,659.3771484398269,4341.43358145972
1881,16182.98230405405,729967.9758324934,8554.087842069155,7589.820055275341
1026,36561.00497420622,795139.8809600044,5506.104044313108,37369.49972272942
82,12236.33949039615,1360910.3609227317,9180.017687109981,925.3073489259112
637,27839.85580681746,73734.27196233775,6589.255147569518,12925.551808530052
1435,44319.214230769125,309875.50438076,4012.6871475903504,11829.8092782349
236,3288.3329825028904,390983.19120906875,28134.38081852204,25042.090743614925
1223,75288.6901608196,179728.71718393668,2451.3461945181343,5960.479843191383
952,47022.84123747835,822986.6845262276,13724.530059813935,4450.782458918595
514,105951.12514559944,646762.1749145126,31026.494219244974,46898.76451484383
669,19029.16601265063,574256.0237260625,9283.698834534802,15263.170742225646
159,140181.60932731297,2637107.87757224,25089.280969734016,1990.5258557969282
1995,398458.80068973295,597688.2010345994,1600.340017141874,3860.5756030328876
1958,151019.84117611658,598388.5896156892,8169.6149605988085,121453.00654371732
80,90275.62027633282,360735.13449688,7328.310206245823,3918.056489108929
666,100396.61761522068,168932.3583949884,97.82332833533336,16970.913785551253
1201,51162.94459493134,78773.52912350475,7027.825908339499,9809.064462272492
494,12654.66021434031,1018011.6233519157,5525.958900636346,39024.83318248713
1045,67813.73543416712,407247.07204296684,13296.634735322164,25329.33786827602
1472,74844.76880059976,784166.087648377,33431.449194338515,16356.566150968307
1632,253542.98867971852,380314.4830195778,1076.353980056655,194.34709518863275
1949,46761.70481516842,111794.38917898336,4760.616665166825,38134.05095831752
1793,18995.27211495857,185313.7817944694,7045.241108074339,10587.387474241777
560,69058.6367039206,216234.40059479943,7287.7162243567345,48277.004354227385
210,232877.46533729773,1624278.137007373,17889.714588268584,12316.76589454754
951,11703.541495825166,17555.31224373775,7030.8077167218635,21328.2732787965
1010,23671.324790909388,1910305.146464074,330.4438558006867,1292.5870194055042
1389,46837.5721429445,1770918.892201578,14858.800407723575,24607.559348145216
206,11195.292472598803,2501949.3679210725,25936.120011726834,7424.707105188062
197,1348.2742308346997,291324.0167849572,8656.207315046517,7791.766130296032
1643,24657.289966334614,1493524.786697311,10441.72073128561,2273.527578239841
755,120313.8574422126,226582.96271744889,2134.2632672496875,2858.9089708242936
864,2666.487169562696,11990.844685121801,2991.478039138216,3698.98122657975
307,33614.51022857666,114322.61881471684,3217.2240566827045,7160.4681120116
1082,86179.71270304084,1307620.3156196948,6761.057717189105,40056.21909440221
546,183690.0170581882,275535.0255872823,31597.29784376101,8266.99930176513
226,253914.6868083684,380872.0302125526,8852.332427959509,23196.04977127425
1726,32887.70621925062,49331.55932887593,2559.7689094227385,1554.7049001531345
587,180206.87098743478,270310.3064811522,3712.3894640237595,16097.070872386548
1130,2163.6864674914045,41497.69683685428,5814.392575848506,11836.261449406888
1410,82205.64298007295,883238.1839773003,11714.367189137402,68666.45666672068
14,61758.501752267184,402395.8599493897,6958.5323855796505,33698.74936600457
1008,17222.685141894894,1045743.6490812483,5979.747796925009,10919.829400900295
1629,42473.541583226135,524648.1520050579,9981.426423766101,26861.21253055014
