Event_ID,Mean_Loss,Exposure,SD_C,SD_I
1848,583471.5221422957,2897402.7433990855,8799.831075883403,54347.20972987471
152,78606.0944646965,548732.0788891937,13567.988211120099,52846.77902282622
1384,122201.42896251066,760394.1834282335,49542.1579369224,221408.55070643133
29,250663.3145809072,543252.4400934572,93913.879199829,2668.7599383850456
733,115.85132627630269,262423.59187016374,6792.374001099948,145135.97387751492
1884,447476.3439675106,1496614.6947413762,71073.46401455704,107983.14561558909
20,53396.926785463904,80095.39017819586,28010.03457906583,68813.35060199419
1535,49787.465681169575,1054771.6935060844,72586.03422518278,21793.18759533171
1867,18807.34681087022,811866.8632744905,19832.990789581032,73698.70866540018
901,234387.32752131802,351580.99128197704,77711.13539392005,8983.04847915815
427,245603.96875526034,368405.9531328905,53516.40418598709,56468.30144856735
561,2422.977817690456,968881.1118430583,3303.472506016599,7374.9457787402625
231,6880.569073047352,336751.37412133743,8933.019818077075,60816.89327076251
836,300625.35950968874,450938.0392645331,6683.412126419526,34318.42781414109
458,15731.752275571745,54880.23219133355,20372.740333048307,3714.3157490538583
916,116403.32451144856,1309050.7037055711,38964.81489570633,81246.34633287376
730,115999.74973234392,1928503.1665717429,34192.009271863324,31055.347350703785
181,244577.83580305695,1542540.6801951309,31136.759433353578,38442.08235449645
1270,102019.38433463387,564681.00263228,11290.260486042538,12002.077378948708
259,68301.76347700748,687128.4948716153,3609.617956405224,73903.73170552308
495,439729.50348944013,659594.2552341602,5675.070766931193,28364.368807429197
919,31179.3123975846,170797.45658698704,32485.111642885116,19679.78044373165
1391,36574.182200289084,1558450.9658110912,3830.9364253804383,27510.27952309671
1714,10629.540239899956,1441073.519741469,6053.912163541995,43742.80233139072
1734,444195.9748454054,1351978.5520615615,13262.581095921572,42753.617431255116
698,147048.17555312344,560183.8570714238,1796.2729750485084,15930.304952553943
1875,1460.5023305350037,1798956.8243174648,5739.259793274552,17515.910413410766
557,146214.87501579375,2346148.067279684,3893.908208047741,29738.892088614048
409,62129.1614820016,358208.53868594405,72540.5672801771,92966.15482599223
1464,411365.4403435018,617048.1605152527,5102.558813535176,49254.49729400577
1502,38985.85977202756,561700.7706761246,47492.021226913545,17819.166859359473
1809,148663.46623833672,222995.19935750507,2926.5510600611906,14797.0620177286
1668,118480.97751209118,1938770.9640726715,48905.03081650937,26696.679346101795
1378,1454.7797270843812,371227.8355311584,21957.0287635699,73445.55975956931
877,259765.35288278246,772584.356505374,45483.873416284936,313.81652071089167
683,18044.71154322337,812858.2640241307,48480.751483402026,44623.86695189526
1474,130730.51943714522,651223.259441406,21774.369829666455,12559.171648311494
1944,179291.44938566172,268937.17407849256,59935.51520795229,8413.051755812385
732,119611.50890553607,4239541.643094783,21133.38151331808,439.64149971212095
723,12259.059917460676,170523.83505625927,29922.211252928664,81686.14601052478
86,443528.4839323366,1253107.8484990164,12911.810616502939,87596.85531470852
1917,32431.035843446258,1410442.8979737733,58900.690504833874,2281.840502794207
1711,118619.75629328557,177929.63443992834,41716.68545264948,26559.297635649134
127,191451.21829678796,2434955.5019591544,4377.055014899072,5959.882815450756
1582,336090.95204031764,602063.6383476964,20614.487602317655,51179.85833113374
273,111164.11885334655,892114.0115110709,54512.430665731066,39412.58410463346
645,35979.32785798733,924967.9235445119,37808.35434798221,12693.041375705567
1935,217415.14916282147,632796.1786379762,78835.74772186077,4477.86351200119
396,21383.28550069233,137859.18504581566,6313.360732213651,64049.87211513744
1203,2704.1318293704207,1253999.2521575475,10992.269742704635,40378.7762643982
1304,286510.32466795377,784585.4593527814,16983.24974150734,246.3590558485448
1158,102789.80694328154,154184.7104149223,6356.09377895547,35586.60513094067
1721,8662.23280406296,1084541.948484322,12022.799381539373,59842.45664409707
41,104022.77505763232,1091903.720431141,18508.643806689743,32165.03491829687
161,18800.445758405574,715634.8981691054,5097.017678985013,19903.94670660612
610,3826.6922244825655,85422.5546711331,7119.339822111552,31567.457971422496
878,14866.94472380383,391373.05685608974,3200.4338064983426,34805.756440947254
430,179055.89409895017,268583.84114842524,29990.46963290827,36782.90747187751
393,169103.79409265897,584382.6721074441,10769.158383282373,122854.10112629457
1838,111257.37139215169,2132305.7113772305,5971.263349403547,7084.917264012668
763,28184.69146310654,42277.03719465981,16989.691790381978,35127.25718766838
655,161173.04339133095,279105.0557730709,1696.5598908060306,7496.881624701443
1768,62919.01342944444,1447860.2995927064,61661.86680768763,8484.031818963495
1293,85786.68791278845,128680.03186918267,8371.259330844907,39830.987236359164
251,273511.9249349051,410267.88740235765,52215.321083191186,89150.11279192365
816,73467.17289062805,849338.71597895,16521.566485634386,6235.784383590332
1732,118137.47785379633,1401159.8777478214,45554.97135881544,118169.8440584673
1431,391638.0866122139,1348531.2940020892,6810.615205973288,13850.634837042313
1353,72044.07456279318,1360990.334076746,4624.798780094447,17872.301339169233
1740,98716.34832392161,403074.67855141766,45436.95219410543,6006.9136989175195
1934,105368.06522189033,1928903.7402460675,5746.327596653174,34440.69635182459
1519,33044.82551317947,49567.23826976921,32908.56959032808,32665.743768097076
1274,160236.59394903286,336816.7248484544,10139.635611485151,21019.67438614607
1402,155634.57601511237,370137.08535810874,33098.28582743967,23271.768649734586
158,28828.164406929023,162906.99405461832,57171.099357434694,35116.059730543166
988,1611.3354616387187,368832.1573792732,95939.89093370819,31530.977927875465
517,822116.2965559284,1233174.4448338926,10703.746923889481,16877.726419478513
44,104554.56572803312,661096.121313095,10994.781707907576,77585.45956358153
1722,23965.238360957293,346338.6439205193,95614.43046892437,39657.539224192085
1228,40016.211371417885,1245247.2245498206,47450.11393989059,8277.278495780516
288,115414.85116565053,1129078.400451379,1107.3659713310326,13878.714037580881
1785,17766.497528235748,296524.67797379644,20448.615680088278,55821.39039319968
425,4559.199514852046,351379.2807667149,4799.282547792671,3974.450426305881
1628,192223.89905461296,305103.3445786886,122834.09626459725,49940.020327353006
50,150988.77530331153,226483.1629549673,3589.712688615902,16001.281822360204
984,44458.38317164831,1257734.966659773,19667.9748339869,28881.81558107539
1651,7232.612755247347,42643.343568536235,26261.209725301873,11854.063091018787
770,79927.1059656892,146881.8873386201,66375.53625385281,154866.73876225608
1704,38786.54714789277,100144.67570716343,45096.17029904304,85059.46507142643
1978,60855.73827128847,1570417.3678240622,6768.9054452748705,94944.83378673381
192,38419.56509106652,57629.34763659978,20402.183452589725,7354.503561707182
1624,23123.5599673866,983261.5183694456,73677.4734039495,66355.22696616972
2,58724.84186791925,88087.26280187887,31937.62084225099,27596.59988187583
1403,401926.408828728,1389468.0549829318,27979.937096508864,44298.69847512479
1113,37146.80929001676,2194709.5667944076,33746.241405351764,8829.595932974114
290,49130.747507811924,600456.3848220153,9344.516671377076,44810.69355702321
1767,47921.62953363609,1469167.864504443,31357.626601205804,88434.73137758055
819,78537.84532621106,1103015.5719441948,6361.898957877017,11205.594957717976
1567,222568.15935304892,1429064.1880715198,13411.103355935331,9566.559191118075
373,61724.34583665462,1310177.233479652,52959.07214426819,3969.9949959725527
76,196879.21345495112,295318.8201824267,459.6817801326806,11172.451226799185
1991,14661.758045092625,623039.030626562,12839.505817542962,27627.23215240325
474,270349.3865019183,2906356.0371117676,7448.7948185245705,64370.30595543699
1309,24592.84127783254,378794.49178363,5313.170979726777,11766.209466539738
997,4798.868215401177,3170634.7552510453,43769.214034138764,34941.604330307724
1159,20687.56217482812,787551.2366393881,28616.855188096037,23513.027761650566
845,25397.6553925385,557257.236782891,2867.9115105844103,12257.674478623007
1501,85236.20849073256,965012.0640023565,16371.232660658112,25706.987110259073
1192,71726.9774465477,1522751.250116846,15097.369970991378,6619.595131537023
1146,151000.67335888898,451096.95759452635,3690.3963199112213,36737.2256621419
312,6275.392656788606,30158.456344888473,38598.050897258654,4425.003071601566
1853,82628.42085677278,1110389.9314852175,10962.478474494788,47266.97417149612
747,48500.7340684794,2814627.0637703817,34445.35657383758,7043.9545916539155
1557,119539.57241626237,882714.2889440398,5118.497217059506,226711.06773571917
