Event_ID,Mean_Loss,Exposure,SD_C,SD_I
193,7948.47122788741,216757.5047892076,3711.102263591261,6299.929944884511
286,172929.8496264785,1287914.9253568642,16048.55942760606,21248.81595160921
631,109266.9683661621,918884.270227967,935.5633712961335,49827.007065569145
625,145001.36483970404,559406.60093763,30332.8699802404,37376.380994011524
1885,67432.5899206335,442314.8108892471,5774.33730802618,34713.30730904416
713,39845.786753539505,202309.96505232045,80778.43704893634,8968.526073483854
417,204.85873823238603,430143.0395797751,45921.05639121644,614.9020362345594
1734,29306.65223843497,614886.6906227563,23736.517472002957,4763.79505383541
57,65041.76604002431,841733.346352633,12363.341716637504,11609.269333380114
730,98254.99704962072,147382.4955744311,26189.18838167569,96236.62526651575
268,23398.716896045935,1132134.6422375375,2519.322608394633,68119.66973587385
1741,13459.105807146198,286442.59629996994,6684.355008536322,6046.639474725217
731,20264.775203251153,472287.1522726794,490.76488629275474,34917.75819016982
1008,39336.61582853537,631968.3305964386,18642.724288219757,23359.387128802206
108,14455.156905834981,451991.1531663834,29475.299639460914,1380.4472686408244
641,15351.449337554046,572758.6931374508,52633.319247830055,12548.154164460917
1436,4026.39044650325,79816.75271446857,20879.61908386226,17973.238164275837
1757,174869.16975527618,381987.62074715307,23707.958490527984,29736.13601988778
846,22333.675575406778,222178.64154198187,40646.61220149561,9434.418246333707
180,155288.14053102315,232932.21079653472,49586.33538157399,73314.61905504619
1218,51912.36808337092,143612.45188224362,12166.05619279319,16234.001557347683
1945,90077.64866822484,622634.1068805944,2093.3092227043376,7714.534244816266
661,7084.8806240910935,147831.8236311925,11306.542044551472,10271.432227664076
1728,78845.58993936026,134830.8143664819,14617.747587768872,37634.34576930888
567,30823.5451107541,543251.752027314,17971.849279051723,27605.99473871752
294,9004.711916599059,1586757.4460960184,81649.24804553817,36598.120321349175
301,214964.73295027923,1049248.7008756422,44923.023455520815,9336.440862038373
1141,83286.19994268732,1589501.3623128915,9086.116456692982,10686.196060365575
204,24901.76265049428,590369.5677171272,2167.5944066950374,13645.05427833031
1595,48970.843330759075,356071.518104942,4352.510096319253,5642.608481852542
1880,39730.97288979081,882903.9997739618,3436.5230552155804,31713.070612840464
1982,108531.62036966477,204491.30065562873,7921.373683082195,10786.693403167652
650,84154.36536825095,126231.54805237643,37645.69242607454,10661.644181485386
53,1798.2416421972712,285209.1766198916,10371.553051991094,8473.712905519305
360,19838.78736261166,240019.94645998278,15077.850063022286,16280.776619554266
390,58529.95908345594,759773.0559311467,3553.838067863737,39914.227977071314
640,53069.656490442234,541039.8142492914,12221.011288896927,48748.65526812558
1906,65435.915655416284,100443.47002528669,37233.41645156637,44070.350276433215
1462,112914.23184976005,1614236.842099551,26727.266794276326,26209.709007800448
1417,103115.89743899117,607348.2722475843,1524.180663277132,8885.647134873561
397,41986.00892463864,413037.1151603067,35658.45751665036,35841.93864403629
1354,189027.97394640133,1868210.6155233695,5759.433211897341,1084.2544245506715
303,5850.003248787488,69097.76196015686,19723.77168834375,43206.54366569968
1861,79046.68319281963,1052130.0834273023,2848.905943517392,40909.391552509725
1570,269051.5642824133,403577.3464236199,20211.056082237803,29933.981940312584
1668,71682.16747133309,802387.4792159993,654.3776020093773,2782.5690415882136
712,54644.80956355279,1802032.2189728795,16522.268126766736,160108.14673564443
277,12939.769060139506,492220.8494985724,18689.208677640985,38131.16794635613
1321,149555.4246604564,224333.1369906846,5046.680662551387,35837.01303166311
1887,42126.95788706683,63190.43683060024,49756.33973138782,1786.0011838414914
398,108732.10353558208,270887.5983540935,847.1279469317138,13734.085323290119
211,19807.36592733722,1027143.2090046257,40012.85247446861,2433.078079821315
821,3848.8245094213994,229530.03063519573,8659.817238231572,12093.535977592488
440,32806.462794780586,274839.3861899381,22526.37731973125,22817.697421402205
877,29742.27246176803,1035863.1544767026,18976.60832091845,56994.54290006047
1865,186058.56290905588,279087.84436358383,3315.9386643050616,8980.000155502967
1316,180006.02644934197,1266364.5525233627,6915.454363592814,26368.48541153673
1010,68700.84124401533,208550.4394204702,13577.905872406549,4857.483101195306
1845,1726.3570110656472,35492.557753930996,33734.189200254645,11796.295349486989
1866,23327.222871316375,84252.33203882126,55763.78741667802,79432.7606603489
153,91702.09874480782,2057522.6787857828,374.42685599020507,37176.361224334476
1237,9623.396867042591,405166.7882384923,7825.076267316634,21309.219186697017
503,108544.42567999745,200004.7070738437,19854.970413044626,7828.569929273848
1368,1083.094792002652,497218.83723688894,13503.658013593911,12894.132597760214
1376,103265.39657634064,774086.3521721103,51571.657510651574,4601.464405136011
138,167522.57503808328,259130.4704159181,308.07117459459937,11775.546089681882
2,57006.302398791675,872080.331334947,10364.216994690561,4408.120123857077
