Event_ID,Mean_Loss,Exposure,SD_C,SD_I
198,151515.29374244282,1277240.32644653,44339.549629703746,82643.71110427145
1032,229631.63278535203,6188374.208871914,541.4093347094714,19843.77668586631
909,54181.81535591562,515761.68453512824,9157.686862518683,1204.810360773756
651,115107.58533523005,2372386.3659615912,45933.61121805798,46751.15133459628
1052,387720.84561274206,1011424.5702904477,57824.65770005982,188238.53520944272
1305,36645.90123015073,60929.40253910936,73268.1671155547,29783.503273001315
1795,61722.752106397624,2159665.482780258,13822.437550609777,32697.55153958224
1957,117913.77351943281,276910.7100315464,106962.5319637452,208236.16043947526
1199,249131.87605614908,1497364.258413376,32203.115404481578,71169.46859849362
229,94283.79160484717,141425.68740727074,47700.09005353752,76200.75731703984
1546,525475.5439085106,4402446.834026892,36326.8377483799,49628.42438252645
1084,19844.11436535868,517381.9071846736,5238.077105961726,220402.12818814593
1433,92662.5558122567,385175.94380240276,131997.64320690307,70051.98890409256
193,246854.87455752125,370282.3118362819,5244.257061618978,135246.41385186143
1464,51233.261382005425,4378217.775948818,11768.505015355053,72114.26983155808
1942,213663.06299018709,1866690.9405801715,67200.39839717405,79707.75740462373
700,35877.24379782519,2030223.2584416908,38555.94476595258,20584.15440454178
1110,11521.64567486026,1037935.5177784106,72843.20567402376,21699.41411396912
1757,25797.652343387534,965757.969781041,29005.0182166712,91667.23131975667
974,531808.5353518273,797712.8030277409,18927.916083765547,21118.84068478088
1203,160481.22724937156,1230929.2063012137,101962.7054564937,49637.76410908021
1390,318266.34021590813,477399.5103238622,1477.030351684044,17209.13158016574
737,80889.47550584833,5667899.893030998,77553.86786186235,101890.69890079107
1750,179620.74841403976,2388730.639276573,10497.095488152207,7025.837457850807
80,136620.41389119523,799075.3997529971,75549.23164565921,106122.42407679962
1643,582786.0729373111,874179.1094059667,5995.566214190417,55388.3175926937
1133,275327.93245893496,2307991.787400818,34720.8818308445,12414.774140958627
809,262269.01770347555,393403.5265552133,87608.81739257355,46857.801526987234
1564,9492.395900662332,314848.26428761065,25663.17011981721,19918.84261385914
1992,159554.77932677313,356473.34122972115,54906.18014304113,23446.47281080127
58,125843.56419790315,1220908.009804137,65322.92503111557,25988.1910119038
1094,525780.1629121648,2320093.6947411103,53347.19731751184,3924.7659969570614
1519,59503.92408541606,566005.1452791995,103786.93400388537,255957.89155155403
214,62896.52493689967,132705.63012739804,23683.902336064708,1922.5530701367504
1949,105983.42541386679,936939.3284758171,7604.091009095235,65170.830244397635
339,55776.10754446716,2068145.6281601805,1959.6720553781097,27839.160474821507
1749,27664.896299464457,375895.1547432695,11318.920148958488,62309.246204509065
1325,389563.1780765822,584344.7671148733,6181.913861912086,26426.52680145107
188,163414.24270202933,4412634.151338764,32653.177360925838,67205.59807303565
1829,395178.84907968424,4623692.059481886,8180.003883383068,78390.35247384358
1489,355730.8621196946,6979294.22869594,1588.4755736601592,70378.0370033871
1528,66268.94032632961,2472732.852355214,1466.1373384456126,7259.725132002176
302,158698.47848078728,312722.6607985692,71249.28269903462,64182.81666132529
1047,17377.048495908777,357350.60795529606,35805.632213833655,19709.206481801008
1375,493614.3526840208,740421.5290260313,17731.994124513734,1753.4561934087124
1310,103591.1012371132,574379.9512367484,89858.7939578667,32151.24143221857
1334,100068.21712176794,4703448.681416757,2911.285012037006,34101.25725350801
1980,72123.79101513352,2334371.7551431824,157130.30857762403,37773.63674530339
924,123483.21046567676,1931079.4041452897,38314.91542786493,73211.04304117696
1965,58006.135398565806,308624.6020655786,8107.38351779666,22163.366687007747
1389,93953.45873001598,3604031.8380878093,45461.177625388846,22724.761966331633
1348,321834.6380800959,2639261.217699006,57652.20496998999,3747.784980442644
1146,359461.5709202403,539192.3563803604,22438.662829228822,69658.86339593472
291,72533.566704755,3073896.224877892,79113.71431259962,50335.63233248367
953,126604.08685835043,476691.4666396729,6535.238263171524,25793.93189827619
1269,414008.8094037587,621013.2141056381,13075.636062798449,73285.24406507042
643,10822.258945679778,1604260.3637271225,3926.232902009772,46248.072004811685
535,439906.37902197446,1591128.1424695977,9473.36567973346,38007.27934957157
1632,49483.23899418608,149617.81582851135,10910.625082380671,42963.40189887085
1890,226975.9617481477,575963.0827247648,99862.90902645388,60693.49542435636
1463,174718.91320674008,7403527.379398165,3253.1612311828826,64729.039314887974
620,161012.8277533328,1701794.4973779735,22303.77171450249,20461.411490132985
290,392310.6886236743,1964417.6303549116,30405.569676716743,9101.25837355114
1561,21421.77388195432,359132.9028051932,91584.01198069021,10221.267980587287
1223,85244.2136860251,127866.32052903765,242928.13782771362,61197.64162325412
1049,154547.5215216221,486315.13590772095,55997.57974519851,123754.25640479712
1838,333507.55215269985,500261.3282290498,141331.1230056288,31606.76044900968
1093,48782.315161244536,400925.5138901493,61877.52106656526,11145.097509212737
1470,324839.09569785255,487258.6435467788,132093.16807640583,84783.56175782027
532,102044.655207408,1282637.1445521256,49140.283057188506,107202.5454242668
462,41876.20231204049,596476.398334337,3324.9798298658056,127507.74277772167
443,284580.41667084733,2575075.5265087322,20561.242694797784,56011.009501022745
1190,19059.79429782817,304914.7307724119,41605.88132898995,118279.82639693045
8,144625.37239082166,937187.5666877166,17275.557066283905,932.1002510992902
900,13201.420352082743,20627.944046136865,12774.281054933086,6805.967322446429
1902,88141.12137609647,985750.4213800246,34453.09758463633,5828.732207960693
841,183797.27186628839,275695.9077994326,108423.2621123119,74813.79625194614
1122,162438.1957980095,5706335.251188746,1424.3357559392946,4327.265928176949
1364,103722.9822990664,2345207.086852585,58653.558032323795,41154.13401695677
822,112090.02506986115,1010344.7381944838,51310.14805425576,38399.922928508386
964,51435.63099338081,135851.30689169024,132917.73749885013,22325.028053737107
605,121718.04506228166,1346370.701448725,106778.89297281051,122600.54324329193
1718,612608.9788656298,2132967.8071731953,57458.48937922225,11211.09866521523
1915,380028.8009039433,570043.2013559149,29392.845239213406,26074.7406737296
482,31385.241727060802,1259718.1161137773,9139.69087168517,89278.7650464586
465,6046.648112899471,2524714.6662758626,31519.042261032446,1853.6806770833987
747,542183.8005862812,2193129.7277069893,57986.749367921206,67058.60630301293
421,149626.1920757681,2436766.5489362255,90407.55118751839,101699.00503325085
1163,154367.88347068222,3171961.867284502,62371.092121687,161531.64946663604
1877,303479.337338129,4163259.914531081,8689.786122579177,125392.13048614719
947,75576.49820561537,780105.2225274489,36620.27299119088,23085.43081089537
549,131520.32282007608,1261667.4109843108,16149.072364907737,52966.155637021264
1842,692590.5998731295,2345689.9357751124,369.93205592283454,4826.644347356614
1187,223039.01743881567,1791726.0181944757,8936.790367677057,17893.851227122374
932,33386.916832458315,8112274.778585404,4806.363496323588,5937.68725340472
104,28595.573621499443,42893.36043224917,73988.88199944278,22716.593663287033
1895,45697.75188723281,658067.2783365762,11963.541967867719,124856.42232209454
1395,291096.0283174173,494899.1436702531,13402.01617386136,25586.020773288044
