Event_ID,Mean_Loss,Exposure,SD_C,SD_I
15,34811.363719686764,474735.998642221,73422.68448665732,10964.974938450008
614,66734.13733510184,100101.20600265276,16804.254799110757,29554.673199660385
664,315431.01653506554,1632101.5970709084,16429.539965606094,16004.85833465334
1204,22300.28027815971,4475139.108228647,10074.773037298392,30950.994771097226
659,282155.39929392474,2117497.6610555775,12197.247064944233,5743.866592103006
640,139448.09055131572,1625971.0716588765,14474.36322817402,10001.231583121977
229,122335.18951211263,4047710.9373186417,3629.691439650958,27481.822457792106
1067,141426.8090267921,1966706.449695529,9981.746677048102,8078.834055707532
13,3491.9729046953166,961893.122432224,37254.99925670737,18135.957656761508
694,11455.32624107575,150504.37144929174,4430.354711431623,28054.849730755173
1917,44850.2960476533,140264.60953902913,28793.378632546195,119998.60114245243
1408,8453.058191168517,41257.95408986934,23196.042627443454,2747.5278127492325
1174,482815.2198242133,724222.82973632,1298.1060540975673,20359.450993718525
1461,95533.07473653248,1365013.0003101518,499.05285998553484,16652.783142710017
1201,73496.45408228438,555988.1296307851,9562.969768540537,57375.217672718696
1489,169345.05317154425,376376.44735776365,25920.586927750348,76083.50329888985
1590,414753.7918902492,622130.6878353738,8824.233734888505,78384.81396788293
1020,341438.4446971943,512157.6670457915,24239.981064272608,15517.476313626406
331,173288.49867328373,420303.2331797726,24089.85203441522,11990.463043757785
122,52083.73207458098,86854.02675491982,36140.7220641902,19676.89661002036
946,7505.901787140458,90181.34532954007,2305.3610735365996,13911.929302027202
1581,11391.465984464226,415059.88911172247,18935.13278068564,41872.72425450738
785,126.83057747167335,576551.5186402968,1419.779871117519,7928.3455600021225
550,209.5121524012439,170473.20886473608,4257.453221482609,35473.244100127115
1929,303103.3079706036,952072.0744366085,8663.268721610824,86365.12740980808
