TrialID,EventID,Loss
849,188,792773.38
850,174,510879.61
851,117,338552.97
852,49,34651.81
855,31,3145573.34
858,10,395042.72
859,49,199349.59
859,188,4984466.86
862,65,902093.03
864,119,84261.21
868,57,553786.5
868,176,2772135.5
871,29,466110.43
871,120,566870.05
871,161,847504.33
873,108,224126.94
873,197,325712.43
881,61,1817194.34
884,39,202726.85
884,176,626390.92
886,121,259904.05
890,52,738759.7
890,148,442181.33
891,54,1396096.47
895,20,268859.52
897,65,943593.36
897,124,101412.65
897,178,85350.39
900,47,378113.93
905,67,1736643.2
906,52,1348729.05
906,124,401154.4
906,190,101120.41
907,49,18603.92
907,186,236117.69
908,7,499383.04
909,117,629734.78
909,124,93357.3
912,84,391699.34
912,121,244673.81
912,166,12970.6
914,31,815250.4
916,197,322938.59
923,73,118002.93
923,108,353558.8
925,87,253326.59
927,118,60554.73
927,191,554781.32
929,191,559197.68
930,52,729210.81
932,124,122806.41
935,20,115493.17
935,191,210210.96
936,5,19556.63
938,118,41720.39
941,108,283551.41
945,178,171885.29
946,117,2383814.75
946,121,1809074.95
949,120,344379.05
952,20,106921.27
954,27,1675863.56
955,54,630435.11
956,67,2288092.03
956,72,709667.41
959,48,292782.57
960,122,432327.81
960,191,974921.01
965,148,109130.42
972,189,378128.74
974,20,648209.41
975,188,92155.4
977,148,267939.97
978,108,192474.02
980,77,27542.33
981,122,531428.24
983,49,28838.73
983,191,233413.09
986,127,379846.81
987,20,314731.91
990,36,440023.97
991,117,1288056.29
992,124,43777.5
994,54,251399.69
995,84,450590.89
996,54,847851.66
997,52,1399373.43
997,119,91776.51
1001,124,197356.59
1005,121,164565.28
1007,61,1684869.32
1009,27,1108603.05
1009,112,692486.45
1012,83,4506536.61
1013,57,540439.41
1015,36,553136.73
1015,189,2763268.57
1017,108,925085.47
1021,83,4473960.54
1021,129,5712800.25
1023,144,695639.22
1023,174,1333207.14
1024,176,727128.3
1025,178,245579.96
1026,127,93858.69
1027,27,758944.57
1027,144,301265.67
1030,52,32696.56
1034,84,425466.96
1035,119,1368055.63
1035,120,1334472.81
1035,121,2448798.36
1039,31,514351.71
1040,36,61889.93
1041,189,979335.89
1042,129,1463625.31
1043,191,1051681.63
1048,47,790307.44
1048,120,4169855.0
1048,124,148112.21
1049,178,2343104.43
1051,5,12742.55
1051,191,882905.2
1054,124,159458.66
1055,54,750742.94
1056,57,162967.71
1057,31,3308708.59
1059,83,819424.44
1060,4,93702.26
1060,118,162990.25
1062,61,676786.96
1063,20,375441.5
1065,127,98955.59
1069,54,343609.33
1069,190,563385.33
1071,121,1448658.91
1072,73,295286.17
1072,129,307545.81
1073,31,3088956.93
1074,191,1427424.65
1075,83,3052548.77
1076,119,40055.2
1077,10,2146677.21
1080,118,84112.62
1083,47,547963.33
1084,67,389140.5
1085,84,1244739.62
1086,4,323089.29
1088,5,57111.12
1088,127,3040129.77
1090,65,434171.82
1091,191,343797.58
1092,120,835976.34
1094,112,103808.71
1095,73,170497.36
1096,49,178691.62
1097,72,298824.04
1098,39,1819875.88
1098,65,9124231.77
1099,127,781765.19
1101,73,125577.93
1101,112,83376.65
1105,65,1470185.45
1106,117,279453.12
1108,112,23507.8
1109,48,102389.35
1110,112,255972.09
1110,124,147167.18
1112,191,375457.23
1118,191,1525364.2
1120,61,1569268.28
1122,104,3028217.63
1123,120,230468.05
1128,124,248230.06
1129,36,2252397.23
1133,157,2478470.8
1133,189,746965.11
1134,104,328371.84
1135,174,464832.3
1136,121,1870291.68
1145,189,1409051.33
1146,57,5790996.23
1146,61,564456.51
1147,120,1781673.9
1150,54,2449769.03
1150,104,2505384.19
1155,20,229115.59
1155,190,322323.14
1156,108,191141.41
1157,73,73309.67
1157,178,460154.01
1158,10,79143.46
1159,112,207910.76
1162,65,1969498.44
1164,52,1103404.0
1166,166,25777.47
1167,36,3684883.51
1167,57,1110467.15
1168,122,311771.12
1170,5,81643.87
1171,176,2967889.03
1173,190,327501.64
1178,189,336927.54
1181,112,40463.9
1182,87,30112.35
1187,7,530873.57
1188,174,1118609.2
1189,124,215641.65
1191,186,767706.29
1193,47,609769.26
1193,189,421651.5
1197,166,41524.17
1198,174,367367.81
1198,176,3983712.06
1201,178,838953.29
1207,120,862973.07
1208,27,519789.66
1208,148,111454.35
1208,191,914260.95
1211,72,403446.01
1211,127,695503.72
1214,43,868576.68
1221,31,2866210.18
1223,129,3207381.98
1224,47,336198.05
1225,176,316710.12
1226,61,346334.48
1229,148,210624.81
1231,176,1359024.75
1233,146,120858.41
1233,178,963216.83
1233,190,388805.82
1235,84,244492.89
1235,120,1295186.94
1241,122,1983560.67
1242,47,274650.42
1243,157,447042.52
1243,176,1259285.52
1244,124,99909.93
1247,52,2432431.3
1247,54,219359.11
1251,84,239341.28
1253,20,272240.49
1253,65,753526.06
1253,84,396960.74
1253,189,1163579.0
1254,178,312729.66
1255,31,1678966.8
1255,120,1843573.62
1259,31,2539862.01
1260,52,445131.46
1261,176,466404.11
1268,36,74025.47
1268,104,1523078.95
1268,178,140411.39
1269,146,211597.38
1272,188,871115.78
1276,157,91594.56
1276,178,355833.94
1278,52,406259.21
1280,176,3514388.02
1281,65,1379075.85
1282,39,108188.17
1287,127,1268784.04
1289,157,1570863.69
1290,77,230639.74
1291,189,149958.36
1292,174,127434.1
1293,104,3533854.55
1293,178,439179.97
1294,10,656116.42
1298,10,436351.37
1298,31,172638.72
1298,83,235442.45
1299,124,32299.98
1302,176,967655.67
1305,49,529878.22
1305,120,201948.14
1306,124,494557.28
1310,148,185554.92
1312,57,381435.94
1313,189,2138403.67
1319,180,1276970.02
1320,108,263181.17
1321,174,380855.92
1321,191,792813.64
1322,176,2665727.21
1324,52,542703.51
1324,57,947485.37
1324,112,261838.95
1326,54,348010.15
1326,61,635490.7
1327,57,1239480.59
1327,129,3887761.04
1331,39,89647.06
1332,112,132271.12
1334,65,1388676.36
1336,65,584416.85
1336,87,323586.27
1338,4,124724.01
1339,47,348112.0
1341,48,3218850.07
1348,148,309550.71
1348,166,146684.94
1349,121,251975.7
1352,5,53167.26
1352,144,1123084.81
1353,108,362064.6
1353,190,781311.81
1355,49,12171.01
1356,94,1387668.62
1359,178,1109154.54
1360,57,3643481.52
1360,121,214168.95
1361,148,271346.83
1362,112,198178.63
1364,27,462210.6
1364,84,406189.54
1366,5,2702.69
1367,20,952429.32
1368,48,768167.38
1368,120,2111755.58
1369,10,1172449.46
1380,61,3105351.15
1380,176,1221586.26
1381,178,302856.06
1393,108,1845836.54
1395,47,682039.12
1395,191,1102270.89
1396,29,689454.13
1396,166,27232.24
1397,48,411491.61
1398,189,417446.76
1400,43,142665.63
1402,176,317029.05
1403,191,209071.91
1405,188,191396.73
1407,36,70830.25
1407,47,82345.62
1408,7,717695.91
1409,65,481664.8
1414,7,497557.23
1415,27,2876159.6
1418,65,849024.6
1419,83,499854.77
1421,178,497834.14
1421,189,958981.91
1422,73,162594.24
1424,127,1288146.43
1424,178,493337.13
1426,190,320928.52
1433,61,4609009.59
1433,117,906130.77
1434,144,1226380.96
1436,57,373458.31
1436,176,1187018.06
1437,20,624217.58
1440,119,294512.62
1442,52,434477.26
1443,61,304282.3
1443,144,5145871.72
1445,72,206502.58
1446,87,49268.63
1447,190,201675.92
1450,190,433393.4
1451,31,642809.04
1452,61,838457.23
1454,87,5188.93
1454,148,1153042.74
1455,84,169623.02
1455,189,376653.36
1459,49,112296.42
1463,117,1570510.09
1465,39,493964.06
1467,54,292266.94
1467,119,254426.66
1467,191,497527.76
1469,129,1980210.49
1471,5,26685.43
1471,117,638880.81
1473,47,603494.38
1473,73,981292.57
1476,84,133104.37
1476,129,157098.84
1479,5,42788.15
1481,5,57750.34
1482,10,3269916.47
1482,112,131545.29
1482,157,7300264.33
1483,108,328739.04
1483,176,3657753.02
1484,31,4122615.65
1485,4,207256.58
1485,20,391603.18
1486,166,65247.88
1488,67,2001781.36
1489,124,84544.03
1491,27,761662.5
1493,52,1195967.03
1494,31,223593.66
1496,166,10516.51
1500,36,206504.92
1500,49,42568.65
1500,112,57341.46
1502,47,934895.94
1502,124,72357.12
1508,84,502082.58
1508,121,607978.8
1509,108,624131.5
1510,52,1460430.49
1510,119,1018800.32
1511,47,177704.1
1512,108,968309.22
1513,5,26068.72
1513,84,163233.62
1513,144,280183.85
1525,166,108932.46
1526,65,4372687.7
1528,57,3180808.71
1530,190,56635.22
1540,176,3326505.6
1541,118,196834.73
1541,157,350570.25
1541,190,265727.16
1543,36,1065897.83
1543,144,1755373.18
1545,7,659691.42
1545,43,481102.2
1547,124,119353.92
1550,57,514737.96
1554,120,311713.02
1559,180,372972.94
1560,43,660463.23
1561,157,256703.47
1563,5,3300.38
1564,160,2914363.4
1565,5,36209.2
1568,49,131600.74
1569,65,776053.26
1570,166,12597.12
1574,43,1239979.56
1574,52,240203.88
1575,39,1077689.68
1575,65,2051737.69
1576,20,975023.38
1577,47,330640.21
1580,36,208560.32
1582,189,320031.6
1584,5,6658.04
1588,157,1008552.03
1588,178,807333.57
1589,29,685000.26
1589,120,432398.73
1590,84,761267.1
1592,119,737814.58
1593,189,4865187.92
1597,48,1317342.45
1599,127,178378.44
1599,176,2778587.03
1603,67,617605.06
1603,124,116667.38
1607,27,1524215.58
1608,49,30426.62
1608,186,311501.61
1609,54,743261.38
1610,52,595306.63
1610,119,92806.34
1610,120,234621.3
1611,176,1017384.89
1612,61,135957.97
1612,124,168233.97
1613,10,307947.81
1614,52,173436.14
1615,29,1293921.25
1615,39,25466.51
1615,120,2876807.33
1618,83,1607579.54
1622,49,61511.75
1622,122,206392.35
1622,124,112422.12
1625,10,1921583.66
1625,67,325971.8
1625,190,99624.89
1626,39,114225.96
1627,83,933221.98
1628,146,178283.36
1628,148,322309.69
1631,52,305676.86
1637,148,196511.87
1639,176,1479846.33
1640,7,431057.8
1641,48,1183379.94
1641,119,545011.1
1642,84,2577915.94
1642,176,1365894.92
1642,191,4783678.29
1645,189,3556198.49
1647,49,521911.72
1647,160,272950.5
1649,119,721776.89
1651,49,40806.49
1652,119,770512.03
1652,148,95795.46
1653,67,1564182.37
1653,87,337445.98
1653,120,2611730.94
1659,84,453825.21
1660,112,83414.26
1661,52,80087.45
1661,124,28328.73
1662,83,902513.74
1664,118,49845.31
1664,176,555840.66
1664,190,258019.59
1669,108,627797.84
1672,108,132998.77
1675,61,6512731.78
1679,61,1941462.42
1683,72,522898.82
1684,72,1076156.94
1684,161,512388.57
1686,94,377901.36
1686,144,2754422.13
1686,157,384745.93
1689,120,2134793.61
1690,10,359294.43
1690,84,159917.62
1691,36,825492.19
1692,112,42105.86
1692,119,201352.6
1694,49,715947.19
1694,189,406190.62
1695,49,524824.71
1695,84,1766564.45
1696,73,5712.39
1697,160,3598557.35
1698,47,155413.58
1698,73,173308.78
1699,72,732802.09
1707,39,283468.92
1708,5,3612.88
1708,67,1701321.48
1708,191,1710175.58
1710,49,296539.25
1711,5,24612.23
1711,129,1231013.29
1714,104,726295.52
1717,112,87996.69
1717,120,876412.84
1719,104,573827.38
1719,112,76754.41
1720,84,670478.7
1720,191,987854.16
1721,20,306749.26
1723,54,408384.54
1725,20,963976.02
1725,48,172166.67
1728,47,99560.3
1728,108,406189.85
1728,176,1001362.73
1732,29,1690847.52
1733,84,224933.38
1735,176,1237688.65
1735,188,6075560.05
1736,119,40582.07
1737,27,868919.12
1737,189,2402655.33
1739,84,145632.78
1740,157,711663.06
1742,49,179985.95
1743,197,149623.15
1744,117,326109.04
1746,47,105436.3
1747,27,361951.94
1747,121,57008.87
1755,48,324269.05
1755,189,2082409.98
1757,5,4196.39
1758,84,493082.95
1758,148,375693.18
1759,77,89767.87
1759,84,976229.35
1760,48,1079585.19
1761,127,446566.77
1767,104,2024049.17
1768,36,271070.3
1768,117,985758.83
1769,148,203073.34
1771,157,690787.41
1777,83,208649.72
1777,191,549483.23
1780,120,612621.02
1781,122,227437.47
1781,124,91838.0
1784,112,184714.01
1784,191,784588.42
1785,4,34073.73
1787,178,493024.74
1788,20,1047120.19
1788,49,279689.9
1789,157,75843.43
1790,84,187785.43
1792,27,861525.17
1792,124,127127.87
1794,84,211921.53
1795,39,180555.91
1795,83,8313449.88
1800,112,80139.02
1804,83,514563.12
1807,112,197024.18
1809,176,1544368.32
1811,49,191293.56
1811,104,751376.64
1812,104,446739.02
1814,127,662821.69
1815,65,906383.87
1815,104,1445090.87
1816,176,1239759.74
1817,122,299889.25
1817,129,334434.34
1819,10,191863.92
1820,148,308714.19
1821,148,587216.71
1822,190,3338095.4
1823,49,103149.35
1823,124,121432.51
1830,189,3052496.77
1831,47,481564.33
1834,65,671758.33
1837,72,651075.1
1848,117,813269.81
1848,189,621237.8
1853,49,18893.2
1857,118,12856.0
1857,122,486328.93
1858,157,765131.58
1862,49,9960.2
1863,108,561951.64
1863,127,416247.46
1863,161,995583.06
1865,49,177613.36
1865,52,160972.26
1866,57,595853.77
1870,73,230394.57
1871,47,243259.18
1871,166,13091.31
1871,189,2464927.47
1875,178,1420867.53
1875,189,1701419.01
1876,57,1155982.76
1878,73,134388.03
1878,121,1734265.61
1879,176,1565029.16
1879,189,421515.07
1880,36,54603.53
1882,188,497527.88
1887,166,110045.5
1888,61,3221739.73
1889,112,322618.35
1891,176,6518300.67
1893,174,5312799.16
1894,87,131749.67
1897,20,176665.03
1897,180,1262960.57
1898,10,424645.72
1898,31,780410.74
1900,127,798279.51
1901,124,63308.72
1902,7,223754.44
1907,108,365406.3
1908,65,1176960.15
1910,57,146743.61
1911,65,2033684.79
1912,52,2716194.66
1912,54,62973.07
1915,73,146946.14
1915,188,2212078.48
1917,188,530962.41
1918,47,128977.37
1923,5,41247.27
1925,127,162564.16
1926,48,782899.89
1927,47,93899.13
1928,118,85380.05
1932,31,435036.1
1933,124,219068.13
1933,146,249567.78
1935,157,215652.52
1937,189,1500687.83
1938,129,2893921.48
1942,73,63947.07
1942,122,294066.06
1942,189,1030035.8
1943,186,215192.3
1945,49,475506.7
1950,178,428371.97
1953,157,202294.53
1955,72,583810.12
1960,52,137273.15
1962,121,742948.98
1962,129,735710.6
1963,10,2527297.31
1964,148,249004.71
1965,129,2010812.68
1966,83,2117682.26
1967,20,446474.93
1973,10,521476.26
1974,5,66550.42
1974,122,187310.26
1976,48,83690.72
1986,73,470129.92
1986,87,74117.03
1986,191,854417.38
1988,65,888604.26
1989,57,262600.42
1989,65,2312805.53
1995,121,6204189.23
1995,176,2175336.76
1996,118,78904.1
1998,48,205194.56
1998,84,974752.74
1998,124,135086.04
1998,148,154067.41
1998,186,256763.14
1999,27,1764351.29
1999,108,36357.62
1999,176,640111.2
2001,52,289012.16
2001,189,1615913.0
2004,178,129665.13
2005,83,1129783.72
2006,10,1405825.42
2006,190,53413.9
2008,52,1570069.43
2008,119,514624.51
2011,87,404102.74
2012,52,1501233.06
2013,31,634813.46
2014,108,294240.65
2014,190,1042560.0
2015,65,473920.73
2015,122,539901.6
2017,119,691058.68
2028,186,754806.57
2028,189,2621473.08
2030,36,595156.14
2030,87,81606.34
2030,189,83595.94
2031,122,271811.96
2031,188,811270.62
2034,189,753869.06
2041,61,929533.68
2042,49,26609.68
2043,54,1955312.03
2044,83,1148241.2
2045,148,370215.1
2046,127,217743.63
2049,188,1016728.78
2050,67,1642952.1
2050,112,107514.44
2052,65,1405679.1
2053,10,1265543.29
2054,36,1930495.5
2055,84,229167.81
2055,157,94757.82
2056,48,932196.87
2056,190,267790.73
2058,61,2688972.73
2058,146,257434.8
2058,148,760005.73
2059,29,4502203.55
2061,84,686999.46
2061,112,792446.04
2062,61,1134920.07
2064,121,1032616.89
2067,189,920120.17
2068,124,118909.36
2068,188,1035204.77
2068,190,2656437.25
2069,48,1707246.52
2070,20,255184.04
2072,117,955697.44
2074,65,1977960.24
2075,31,627071.71
2078,20,509833.74
2078,31,324099.78
2078,61,1577031.98
2079,94,329017.34
2080,5,49218.12
2080,174,320326.8
2080,189,1508367.31
2082,157,156578.77
2083,49,80976.42
2084,57,128163.76
2085,120,167524.94
2086,157,128463.96
2088,112,17040.13
2090,166,11959.75
2092,176,2119006.69
2093,176,1401231.81
2096,189,1012758.19
2098,124,103463.0
2098,174,3266114.82
2101,117,110257.25
2102,31,607985.63
2102,108,730920.8
2104,49,63988.47
2104,65,462234.56
2105,10,181039.5
2108,31,4586804.75
2113,31,683703.34
2114,191,520001.75
2116,5,13589.75
2118,87,171881.82
2119,7,319630.36
2121,83,335218.6
2121,190,2816022.13
2122,118,29107.25
2122,120,208646.27
2123,117,879833.23
2123,190,1221464.2
2124,5,57555.57
2124,29,1116298.88
2125,108,144499.43
2128,146,2259388.3
2128,166,75609.7
2129,10,201210.37
2131,166,170559.49
2133,127,266602.96
2134,57,2362818.23
2134,190,440469.25
2136,54,3206846.66
2136,108,243668.72
2136,121,1075269.77
2137,49,43816.38
2140,36,129018.84
2141,43,2065985.26
2143,121,314350.8
2145,112,26694.1
2145,157,981824.5
2147,7,81187.31
2148,47,219705.63
2148,178,336336.86
2148,189,2671106.52
2150,52,36221.3
2151,65,1468899.67
2152,186,196002.63
2159,64,1208251.51
2159,104,831519.2
2162,20,197039.35
2163,48,913612.81
2163,84,378806.74
2163,157,859536.76
2165,120,1255864.59
2169,190,177029.58
2171,118,137982.49
2172,10,811244.7
2173,10,4710240.2
2173,57,4314067.41
2173,161,634824.05
2174,161,270074.63
2175,104,515448.95
2175,108,1960188.19
2178,112,787921.59
2179,119,63374.78
2180,104,909192.24
2185,31,273229.94
2189,47,347942.32
2189,57,451999.81
2190,83,1063102.04
2191,84,186828.43
2191,174,1908272.32
2194,189,2423977.46
2195,176,1602403.21
2196,119,27298.2
2196,176,4611353.72
2199,120,518605.35
2207,57,494334.71
2208,84,748424.17
2209,84,263566.77
2210,10,336110.37
2210,36,20027.11
2211,189,302871.54
2212,31,6237275.76
2214,189,632749.74
2217,148,189510.89
2221,57,137772.71
2221,176,694529.01
2225,144,1506165.91
2228,57,254900.62
2229,5,129127.92
2229,48,158490.5
