TrialID,EventID,Loss
1367,88,97496.97
1368,155,858872.58
1374,51,331847.97
1377,38,300731.31
1377,88,85996.76
1385,38,89209.54
1392,38,139600.51
1396,151,87174.96
1396,166,593750.15
1402,51,384504.34
1411,187,367173.72
1419,83,1213528.22
1431,151,92886.4
1433,167,42053.6
1440,98,1319061.12
1445,72,85315.45
1451,46,945984.53
1455,187,561495.04
1459,49,54478.2
1460,88,186397.41
1480,142,223182.27
1483,81,623006.27
1485,4,260127.9
1486,166,332727.99
1489,124,42927.19
1496,166,2961116.39
1500,49,14220.85
1502,124,59958.95
1508,121,1388038.03
1509,167,25232.23
1525,166,1058675.9
1533,155,362818.47
1535,151,40281.29
1546,98,1925473.42
1547,124,442066.97
1547,151,39436.05
1549,151,34858.48
1558,51,621809.95
1568,49,9024.57
1570,166,325606.37
1579,38,260745.85
1591,38,101561.6
1593,154,636577.1
1595,51,752621.46
1600,167,98137.04
1603,124,235809.71
1608,38,92192.29
1608,49,6289.87
1609,38,45021.55
1612,124,387264.21
1618,83,540143.71
1619,155,123603.6
1620,154,400466.59
1622,49,74341.65
1622,124,386402.83
1627,66,479995.16
1627,83,259145.11
1647,49,202525.74
1647,167,49205.75
1651,49,94726.66
1661,124,65578.13
1662,83,22416.07
1664,98,1034416.11
1671,81,390723.63
1679,167,343415.49
1683,72,109312.77
1684,72,50447.43
1687,155,332909.49
1692,171,2897581.55
1694,49,39482.94
1695,49,54596.85
1699,72,53348.38
1710,49,16578.34
1710,155,397962.64
1723,151,42806.05
1729,88,96392.53
1740,142,437789.21
1742,49,8173.34
1743,81,467877.39
1747,38,44339.08
1747,121,1197600.93
1760,167,21839.4
1763,151,165935.84
1765,187,704879.25
1766,171,2119864.07
1773,167,43966.77
1776,151,34001.9
1777,83,76463.22
1781,124,353691.95
1785,4,153407.55
1788,49,72988.34
1792,66,86312.51
1792,124,153933.57
1795,83,818889.01
1804,83,202984.18
1811,49,40319.41
1819,155,980802.99
1823,49,216547.96
1823,124,373807.1
1823,151,132195.27
1835,46,2021613.03
1835,155,1245123.76
1836,155,122058.02
1837,72,90696.68
1837,98,640811.25
1842,51,375756.32
1842,155,317770.08
1847,98,772222.91
1850,167,9496.17
1853,49,21804.29
1862,49,37556.21
1865,49,40220.85
1870,167,69932.24
1871,166,37836.75
1878,121,874364.76
1887,166,81653.58
1891,151,144224.41
1893,174,4091065.18
1897,88,99467.13
1899,151,55625.02
1901,124,125292.71
1901,171,495742.25
1904,46,3764897.87
1921,88,39196.85
1930,38,459430.8
1933,124,496923.69
1935,167,120358.69
1936,151,587288.89
1941,81,174327.02
1945,49,1025125.52
1951,98,1939984.88
1953,66,117441.11
1955,72,67728.83
1957,151,63716.74
1962,121,330658.05
1963,66,763426.72
1966,83,438925.07
1975,142,69851.0
1976,66,79808.55
1982,155,560659.2
1984,98,893499.86
1995,98,488347.81
1995,121,8926773.78
1998,124,297684.28
1998,167,121533.97
2000,167,31425.73
2005,83,65709.49
2019,66,108177.33
2027,98,663799.44
2040,98,1983932.11
2040,162,100630.34
2042,49,11800.81
2044,83,281123.32
2054,88,186355.99
2054,155,492306.77
2058,155,208383.83
2059,98,1478791.44
2064,121,784265.87
2068,124,349195.48
2080,174,4565263.79
2083,49,11241.11
2089,151,129522.35
2090,166,176578.09
2091,88,42169.49
2092,38,1858111.17
2098,124,215586.47
2098,174,135754.36
2104,49,2734.94
2105,66,99472.92
2114,38,253074.43
2118,167,13826.28
2118,171,616363.55
2121,83,209155.17
2125,151,273973.28
2128,81,38610.76
2128,166,28910.42
2131,166,232043.77
2133,154,657149.57
2136,121,2893564.96
2137,49,22453.23
2138,98,719289.25
2143,121,3109885.19
2146,98,298510.08
2146,142,304428.72
2149,51,309957.0
2156,66,394816.72
2159,64,851894.08
2164,66,119976.07
2166,46,607457.55
2173,162,61841.96
2176,151,60997.66
2177,98,740956.47
2182,98,1611415.74
2190,83,355984.74
2191,174,394874.54
2213,38,1997084.45
2215,66,214755.2
2220,155,157796.79
2234,81,994290.82
2243,98,811556.52
2248,83,388845.13
2260,83,315170.96
2262,151,51321.7
2266,88,51294.67
2279,38,42802.66
2280,121,7816226.17
2295,88,120179.25
2296,66,105334.77
2301,98,483911.69
2304,142,390265.4
2306,155,450652.78
2307,124,514557.24
2308,49,12988.8
2308,162,133645.55
2321,98,1906145.5
2322,142,497207.27
2325,38,137849.08
2325,49,59131.4
2325,167,19466.18
2327,171,1838905.83
2329,121,3109559.61
2337,88,29950.29
2339,166,42857.1
2341,124,105273.72
2346,83,360594.3
2354,51,1839886.32
2358,83,308433.46
2370,155,1450013.17
2377,121,6395288.55
2379,49,6054.85
2383,88,162943.93
2383,124,299023.62
2386,88,120953.72
2389,38,211761.4
2393,49,63212.07
2396,167,35734.19
2400,121,344489.21
2403,167,45240.19
2407,121,1076336.59
2407,124,423749.66
2413,49,26469.52
2413,88,124044.36
2415,121,3017801.06
2416,4,136554.21
2418,38,380989.91
2419,187,773742.43
2420,155,174350.99
2426,49,245069.85
2432,121,139481.76
2443,64,737447.7
2443,66,41807.41
2445,154,251590.64
2446,88,28625.62
2447,88,19549.05
2476,88,106967.51
2482,49,35090.01
2489,151,60013.64
2521,72,51163.33
2525,88,254391.66
2535,124,264247.41
2543,166,170183.7
2545,81,254789.81
2545,171,1969488.13
2552,49,15527.38
2554,83,343498.88
2567,155,790209.38
2572,151,337585.75
2573,174,455007.32
2579,167,34243.18
2580,98,1730363.29
2581,66,158751.57
2583,88,61778.46
2585,162,34559.57
2586,98,357876.38
2593,154,416217.82
2594,121,4731610.19
2603,51,151703.98
2606,4,58234.27
2606,151,126888.5
2610,167,10239.88
2611,83,28125.96
2614,171,3037999.64
2625,155,459951.44
2631,51,193252.91
2645,46,1250769.02
2646,83,248154.23
2647,151,146635.63
2650,81,330711.63
2650,155,2214189.52
2654,83,638833.91
2656,72,38234.92
2657,66,66466.84
2658,83,251811.58
2660,121,199195.7
2663,155,650379.96
2666,121,1468863.05
2669,88,116061.1
2671,38,66346.32
2678,167,29869.3
2683,88,24227.65
2689,124,287460.86
2689,171,3259273.64
2705,81,240181.65
2707,66,285187.61
2712,49,4731.79
2714,88,347476.32
2719,81,274457.75
2720,151,158597.69
2727,124,202224.99
2729,167,444543.15
2738,167,109979.8
2739,98,871326.42
2741,151,35382.48
2743,46,691726.38
2744,88,19957.13
2747,151,39296.24
2751,167,298155.26
2753,66,282500.49
2754,98,403805.14
2769,121,287445.1
2769,166,214920.37
2769,174,1135852.92
2771,124,148142.14
2774,4,71115.2
2777,49,41693.97
2782,166,980600.52
2783,83,153549.34
2786,64,1339779.4
2801,83,423888.54
2803,142,1853471.4
2804,88,32259.99
2810,124,671480.85
2815,142,872264.57
2816,98,534928.31
2818,64,1407043.63
2829,72,154493.78
2835,98,1688782.84
2836,121,41037.68
2837,121,1608243.38
2839,167,45173.02
2841,167,12142.68
2845,88,160731.08
2848,49,34079.22
2856,151,47849.97
2857,88,50220.12
2857,124,222810.96
2857,162,20089.53
2858,46,1050405.37
2862,154,782825.72
2864,81,347395.43
2865,124,581402.05
2869,121,3905893.84
2872,142,221520.22
2877,49,50449.3
2884,66,157366.18
2884,142,1167134.33
2885,167,12239.44
2886,155,353519.33
2887,121,3962776.88
2893,49,15160.68
2894,64,743573.29
2897,49,50627.12
2897,72,51155.98
2899,167,94701.93
2904,98,643845.95
2904,174,519221.2
2913,151,101883.77
2914,98,733677.42
2915,98,744398.17
2916,167,64951.8
2919,72,91678.7
2919,124,790095.22
2922,124,268131.25
2925,167,35706.88
2929,98,1841962.23
2930,49,9965.43
2946,88,89997.73
2947,166,689669.2
2953,151,95186.45
2954,49,311021.74
2958,124,280172.03
2959,66,153248.31
2959,124,215635.34
2960,187,2231925.17
2962,83,272983.02
2962,121,2104341.72
2962,124,183136.29
2962,166,144562.2
2967,88,53691.97
2967,98,469313.25
2967,124,546223.65
2968,167,80495.66
2969,167,6548.49
2971,154,874467.68
2974,171,4201980.96
2978,66,169103.78
2980,155,410502.2
2980,167,26997.68
2993,88,114190.74
2993,187,220444.86
3001,154,156951.2
3004,46,563046.86
3004,166,183945.52
3006,83,267320.35
3015,151,147149.52
3026,83,76694.89
3027,72,172249.09
3035,121,1841416.04
3036,51,282087.04
3042,154,136301.65
3043,49,26330.55
3047,142,327896.62
3048,167,9142.2
3048,171,1232676.81
3054,46,1407991.64
3054,49,40930.96
3056,174,3187665.72
3058,49,37307.33
3058,155,178901.51
3059,171,821884.91
3063,121,144205.3
3066,81,482766.54
3069,81,130953.45
3070,124,363523.77
3071,46,717969.23
3083,72,66413.06
3083,88,28155.98
3086,4,75121.46
3089,51,548175.64
3089,155,693320.23
3090,88,116175.45
3091,72,26029.19
3091,166,428272.46
3095,151,138722.3
3101,167,19148.2
3104,124,80937.25
3106,66,543829.9
3108,121,2500573.04
3117,49,23257.79
3118,167,78728.65
3119,155,184623.52
3120,171,2055226.4
3121,121,1898215.27
3123,88,1062432.33
3123,162,36050.93
3129,124,351073.28
3133,121,407379.12
3135,167,88916.7
3141,88,118420.97
3142,167,56846.73
3144,64,539039.42
3157,88,53857.2
3160,66,862718.85
3163,98,427837.05
3165,83,624196.27
3167,51,747782.69
3172,151,87678.78
3175,98,800949.1
3178,151,47272.41
3180,151,120473.53
3185,124,702273.14
3185,166,425482.53
3189,155,296959.03
3190,49,24329.28
3190,121,4774592.57
3200,51,275301.07
3202,155,182007.3
3205,151,94184.61
3207,174,273165.74
3208,167,109057.5
3213,154,726940.08
3215,88,23135.0
3218,4,90208.68
3219,49,82128.45
3225,88,179460.49
3226,151,122780.83
3227,151,54563.91
3230,155,1485699.49
3240,51,922919.69
3244,38,409442.28
3244,51,228806.24
3245,49,62871.29
3253,88,378395.42
3253,121,762684.62
3254,88,125126.46
3255,51,660046.64
3255,81,308912.49
3258,154,332667.3
3263,121,945886.36
3268,142,359399.58
3269,154,317645.38
3272,81,234863.02
3272,83,932423.87
3279,124,1311782.66
3284,167,99908.29
3290,49,26001.07
3296,72,145419.84
3303,4,98030.82
3306,49,50199.66
3313,81,675879.66
3320,83,117509.24
3321,49,125021.35
3324,81,301598.09
3325,72,141206.95
3332,64,725566.39
3347,124,223161.05
3357,64,988535.33
3360,121,1446883.69
3364,174,3677448.52
3369,81,661277.5
3371,151,260070.9
3379,98,596506.84
3385,121,277467.69
3386,51,625647.33
3386,121,508181.41
3390,81,142144.22
3392,98,877219.22
3399,51,814211.59
3400,155,129132.05
3400,171,323548.49
3402,72,236617.06
3402,121,635412.86
3404,124,96447.92
3414,171,2008056.75
3428,124,233535.95
3428,155,945192.91
3433,142,224757.76
3444,66,156727.27
3455,155,277797.58
3463,151,60297.44
3468,124,311458.1
3472,81,464654.29
3480,88,296304.38
3481,151,39701.67
3482,81,282067.65
3484,155,188575.13
3489,151,190230.32
3492,38,170226.27
3493,49,7748.13
3498,124,185163.76
3501,166,225197.39
3504,83,297298.92
3504,151,38157.04
3520,121,3440089.78
3532,83,431989.06
3532,151,183029.24
3532,166,384558.13
3538,38,509011.82
3540,83,551144.83
3544,162,18888.65
3547,151,34949.25
3555,171,1992255.73
3558,46,927242.96
3560,81,240335.59
3563,167,41085.79
3574,88,227527.79
3583,151,311799.27
3584,167,390441.56
3589,83,1546710.01
3598,81,514366.45
3598,167,29702.54
3610,81,360026.52
3616,83,90246.14
3619,66,295152.85
3621,124,140474.63
3626,38,1372159.99
3626,124,96232.61
3627,98,919104.75
3630,121,1500599.58
3634,121,2412631.91
3637,38,749678.31
3638,38,348803.62
3638,124,313607.5
3654,38,143627.27
3657,166,264658.8
3659,124,293101.9
3668,4,175809.51
3669,88,406283.86
3670,155,99634.52
3675,174,1501002.27
3680,49,8997.05
3685,72,24745.92
3696,98,1872692.55
3697,171,1825699.36
3701,46,623959.8
3701,49,31552.88
3703,155,760011.21
3711,174,46073.5
3722,46,662801.67
3723,124,454860.55
3735,124,112589.3
3736,151,67652.8
3738,166,1360459.7
3743,4,62319.78
3747,124,442080.82
3748,155,2732887.25
3750,142,319063.89
3755,151,102981.23
3759,66,248371.82
3773,81,227967.87
3775,124,205800.77
3779,66,344525.92
3780,66,288901.34
3780,142,403529.37
3784,72,79461.34
3787,83,183899.72
3793,88,22196.83
3795,83,662041.55
3798,49,49174.55
3799,155,171192.55
3804,88,129182.75
3804,162,14489.02
3805,83,153789.21
3805,88,196715.68
3805,166,172793.32
3810,83,55701.67
3813,38,297574.13
3816,66,118423.47
3817,38,175293.62
3825,49,5564.64
3825,98,1069259.92
3828,88,28084.16
3829,88,101927.9
3832,171,9127100.27
3835,66,107803.99
3840,49,13423.24
3841,162,188546.01
3842,49,206632.19
3842,66,57579.32
3843,72,54453.8
3843,142,351637.14
3846,38,74233.86
3848,121,2076839.79
3854,151,50330.66
3856,98,741345.5
3856,151,74586.04
3858,88,24506.9
3864,124,168277.64
3866,124,337537.16
3867,66,140863.01
3867,88,429740.94
3868,88,26533.59
3869,151,133999.33
3871,46,680527.65
3873,4,131375.78
3874,66,102945.16
3876,88,62491.59
3877,64,564039.17
3880,124,500427.3
3881,72,13391.07
3894,51,521584.84
3898,72,36420.28
3901,51,344532.04
3903,167,74454.88
3912,38,361716.54
3916,46,727936.53
3924,88,90518.39
3927,124,329680.7
3933,51,807892.29
3945,124,241321.36
3949,38,374965.37
3957,166,387354.13
3960,142,223277.28
3962,155,546993.18
3964,66,161292.59
3967,155,379697.02
3969,124,178960.63
3969,167,153807.77
3970,167,7314.5
3971,151,67112.45
3974,83,326211.84
3977,171,3116225.34
3982,46,695578.85
3985,83,366433.11
3991,66,183504.04
3996,167,298373.7
3999,151,85134.0
4003,49,4840.03
4004,167,23302.38
4009,155,769639.86
4010,171,3844440.98
4011,174,864757.76
4017,121,2149701.28
4018,46,890760.88
4018,88,155904.35
4031,98,1508208.11
4032,83,401544.08
4033,174,1641558.67
4034,83,451240.89
4034,88,56114.43
4035,72,166135.26
4036,171,451686.99
4037,46,546377.4
4040,151,58857.3
4041,38,164485.0
4042,88,46555.86
4044,88,28638.61
4047,88,31790.19
4049,167,48993.1
4055,151,89922.98
4070,66,595915.29
4072,167,34080.59
4084,88,135486.69
4086,51,454569.03
4086,121,3277266.65
4087,124,195026.88
4093,81,142998.99
4097,49,6489.95
4097,121,409363.91
4100,121,495297.41
4103,155,892718.02
4109,166,325254.95
4117,51,911247.99
4122,49,78480.27
4136,167,25358.88
4149,166,493445.46
4155,121,234167.82
4158,66,192812.17
4159,49,21370.9
4159,151,56503.92
4163,49,4678.15
4172,72,36074.34
4180,124,134849.89
4180,167,56744.16
4184,167,7684.94
4188,81,144503.44
4193,155,2875592.45
4203,154,1797888.34
4209,167,70283.2
4214,124,342017.3
4227,121,1472811.08
4233,83,59702.76
4233,171,1031326.39
4235,83,467614.11
4241,167,15138.48
4245,174,3013519.63
4250,121,719255.99
4250,167,51380.9
4253,66,580181.95
4255,142,253006.81
4259,49,32441.12
4266,66,420564.63
4266,171,1531283.75
4276,166,36564.19
4277,49,46452.33
4285,4,10603.78
4287,155,4487246.34
4288,167,115809.24
4301,88,53151.1
4302,88,125814.16
4302,121,6585930.42
4303,151,72305.68
4304,46,742744.54
4305,46,2472086.35
4306,72,40308.78
4307,187,400628.82
4309,49,59636.95
4309,66,215279.45
4316,151,62688.09
4319,38,56249.82
4321,155,128289.54
4330,51,306892.36
4331,155,1620223.0
4332,151,71819.69
4333,124,300291.27
4334,81,266469.97
4347,151,13531.54
4350,124,169803.4
4357,66,356846.79
4357,167,5377.08
4361,155,235085.89
4370,167,100925.12
4373,98,822341.95
4376,121,236464.73
4382,174,755292.25
4383,166,106119.17
4397,98,1009533.34
4400,49,15912.7
4404,167,118422.65
4411,98,931725.04
4420,166,390912.71
4423,66,257932.71
4436,66,133087.11
4448,49,21547.28
4457,98,507554.74
4464,142,212651.26
4468,49,55812.97
4470,124,911178.07
4470,167,99690.06
4471,83,2077941.65
4475,49,41560.78
4481,167,61676.19
4485,46,2170211.28
4487,83,85481.74
4492,49,90157.18
4493,49,105441.8
4496,88,109018.46
4496,171,2125924.32
4505,66,455695.48
4507,38,47309.0
4507,167,201320.48
4518,64,3666993.25
4526,66,112716.22
4527,72,78579.41
4529,151,37889.36
4530,66,343189.63
4530,155,468340.89
4531,124,280887.38
4537,167,147115.01
4539,124,496080.07
4547,66,619339.09
4548,166,887509.02
4551,121,1199093.98
4551,151,151699.55
4553,121,4360177.96
4554,49,12248.79
4559,154,288067.73
4563,121,1400782.77
4563,155,211278.44
4574,81,105910.35
4583,124,369657.89
4585,155,3426815.21
4587,88,247287.9
4588,166,576127.55
4592,171,3348787.4
4598,124,360421.49
4598,166,121983.49
4600,142,250717.65
4601,49,88890.95
4602,4,47186.97
4603,88,91803.36
4606,124,703989.8
4607,98,348922.14
4611,49,130090.22
4613,46,407309.68
4614,155,955687.17
4624,49,283861.22
4631,187,928643.9
4647,98,1209279.94
4650,83,602033.74
4652,121,324129.03
4656,83,336526.44
4660,151,142380.31
4665,49,34306.07
4682,49,28452.67
4685,4,43174.52
4688,88,85405.49
4691,64,1305708.28
4691,155,1069881.23
4692,124,169841.5
4699,49,41027.56
4701,81,133390.52
4703,171,1311877.78
4706,142,323989.99
4708,121,2706967.15
4721,124,682403.77
4723,162,255731.97
4725,49,124743.45
4726,155,417753.13
4727,124,54821.09
4728,66,1048699.88
4729,124,352091.64
4732,162,551356.4
4733,166,946574.06
4741,49,95921.67
4742,83,773958.08
4746,167,76674.14
4748,151,83083.57
4757,88,131172.73
4762,121,2238994.94
4762,124,292371.28
4768,124,248126.93
4770,72,69783.11
4778,83,104543.86
4778,155,679397.75
4778,187,581210.71
4789,151,48431.33
4794,155,146877.86
4796,124,183530.07
4796,167,101979.94
4797,88,174244.44
4799,167,136892.58
4801,167,67259.9
4802,4,56739.65
4805,72,14914.78
4805,142,94728.21
4806,142,1258732.69
4806,151,71111.96
4810,162,622065.02
4815,88,120755.72
4817,64,427863.43
4822,151,40873.52
4822,162,786395.08
4823,121,3060404.44
4824,121,3532126.01
4827,162,38526.34
4834,66,927308.49
4835,81,455681.66
4835,151,36588.91
4837,174,813447.68
4838,88,76335.13
4838,166,448985.16
4841,49,77750.49
4842,151,197612.92
4843,98,634284.51
4852,49,139224.1
4854,124,108460.06
4866,83,81792.23
4868,167,14712.71
4870,121,4220340.42
4873,38,64035.5
4873,81,225617.56
4876,88,25025.85
4877,155,1042183.23
4881,98,683394.43
4882,66,524143.36
4882,142,199777.54
4886,88,88753.3
4893,151,362341.47
4894,83,107056.01
4896,171,2691040.95
4900,49,188910.69
4903,49,171514.75
4904,155,165261.78
4924,49,335780.82
4928,66,148120.06
4932,98,803467.66
4934,98,774075.86
4934,167,37747.44
4940,155,210395.65
4943,49,113528.53
4953,124,259691.52
4954,81,562910.61
4955,66,632601.42
4956,151,24840.84
4961,124,1339309.74
4965,167,26700.46
4970,72,96654.77
4970,98,1178926.89
4975,155,451279.37
4978,142,247054.58
4980,66,256081.24
4992,66,210253.27
4997,124,207179.81
4998,4,85439.37
5002,121,1101716.37
5005,98,639900.43
5006,83,878463.45
5007,171,4287840.12
5018,64,554573.87
5022,171,9127100.27
5023,66,152459.99
5025,64,713214.98
5026,88,91226.0
5028,121,222318.18
5029,88,15001.09
5032,49,36128.17
5033,166,209299.37
5044,98,814489.57
5045,88,170342.76
5057,155,669679.0
5062,166,108369.88
5063,72,64722.53
5070,72,69368.8
5076,151,10975.88
5077,51,376942.54
5078,155,467390.69
5082,38,354715.41
5083,154,482238.4
5083,187,215856.37
5085,38,47732.7
5091,121,1236435.19
5093,81,773966.73
5094,46,695661.4
5097,171,714068.5
5100,81,218400.09
5101,171,1440516.62
5112,121,608539.31
5114,66,107713.1
5120,4,20923.44
5130,98,926630.54
5135,142,135088.2
5141,167,13677.93
5143,166,33708.91
5157,124,312723.51
5165,88,18523.28
5166,98,503798.18
5172,171,1054740.71
5175,83,281859.03
5177,121,2497240.09
5180,66,103877.07
5185,38,330343.19
5198,66,107824.59
5203,88,33538.96
5209,46,568547.26
5211,124,183876.03
5212,167,43524.35
5213,124,281327.77
5216,66,136057.6
5224,167,7380.42
5227,88,140308.65
5228,142,46672.0
5233,121,1543359.66
5245,83,535060.54
5246,171,9127100.27
5247,88,525563.85
5248,83,79885.49
5254,151,26512.39
5258,98,2123861.35
5260,98,850105.18
5264,81,114744.25
5294,51,492267.99
5296,121,701376.05
5301,124,218367.35
5302,49,21827.34
5305,124,124039.36
5308,166,171400.88
5318,155,969933.2
5326,124,299674.67
5328,49,63037.23
5337,98,351506.74
5340,124,78540.42
5348,66,61990.13
5352,66,116821.59
5354,38,19027.77
5362,162,28343.0
5363,151,81415.96
5368,38,302426.71
5375,46,2489615.05
5381,121,260503.36
5388,167,25852.21
5390,124,261789.12
5394,155,2410852.24
5419,72,37872.32
5432,151,24559.74
5441,154,498918.35
5454,151,121723.64
5458,49,96689.72
5462,49,9062.04
